target,weight,source
peachesrobyn,1,MostaPi
AfricanPerspec1,1,MostaPi
IndodaEqotho,1,MostaPi
lilithabono,1,MostaPi
ShortAssKay,1,MostaPi
HoviBear,1,MostaPi
axcomrade,1,MostaPi
carlchery,1,MostaPi
Blockchain_ABU,1,MostaPi
casspernyovest,1,MostaPi
GautengProvince,1,MostaPi
datmferbane,1,MostaPi
JoseRCabanas,1,MostaPi
AchmatX,1,MostaPi
DispatchAlerts,1,MostaPi
Thapelo_mothae,1,MostaPi
Thabang_Rafutho,1,MostaPi
Beyoncemyroc,1,MostaPi
TefoMohapi,1,MostaPi
on3dotcom,1,MostaPi
tajjackson3,1,MostaPi
FeknowlesXo,1,MostaPi
JoeBuddenPod,1,MostaPi
tyengeni1954,1,MostaPi
Oliver_Speaking,1,MostaPi
TimesLIVE,1,MostaPi
EmiratesFACup,1,MostaPi
SlotarnetD,1,MostaPi
NYGovCuomo,1,MostaPi
tarneytee,1,MostaPi
onduhungirehe,1,MostaPi
SkyviewKevin,1,MostaPi
Its_Khaya_,1,MostaPi
federalreserve,1,MostaPi
JRafrika,1,MostaPi
tshepaMotshewa,1,MostaPi
ayanda_mahlaba,1,MostaPi
DeptofDefense,1,MostaPi
SK_Ramochela,1,MostaPi
Cmfundisi,1,MostaPi
MrLawson,1,MostaPi
kai_newkirk,1,MostaPi
alunaaa,1,MostaPi
beckwithcrystal,1,MostaPi
NICKIMINAJ,1,MostaPi
LILUZIVERT,1,MostaPi
NoBueyBro,1,MostaPi
GazpromFootball,1,MostaPi
amoqwabe,1,MostaPi
TMZ,1,MostaPi
MsLeloB,1,MostaPi
RamboFYI,1,MostaPi
NazierPaulsen,1,MostaPi
FootyHumour,1,MostaPi
KaMacingwane01,1,MostaPi
nlan6564,1,MostaPi
wilsonchandler,1,MostaPi
hobo_group,1,MostaPi
MdTSFC,1,MostaPi
CommonGoalOrg,1,MostaPi
teamroc,1,MostaPi
AtangMash,1,MostaPi
Malatjie_,1,MostaPi
rih_miraj,1,MostaPi
BlackChild_BC,1,MostaPi
Herace,1,MostaPi
Lazooj,1,MostaPi
ItsMbasa,1,MostaPi
HealthZA,1,MostaPi
SportsCenter,1,MostaPi
Sophie_Mokoena,1,MostaPi
declandyer_,1,MostaPi
wandzRSA,1,MostaPi
ScottHech,1,MostaPi
mterstegen1,1,MostaPi
Gen_Thabo,1,MostaPi
ComplexSports,1,MostaPi
ParliamentofRSA,1,MostaPi
NAKHAZ,1,MostaPi
selectkhetha,1,MostaPi
el_budget,1,MostaPi
Duduzane__Zuma,1,MostaPi
liezelv,1,MostaPi
Dime_Moe,1,MostaPi
DHSCgovuk,1,MostaPi
JColeNC,1,MostaPi
4YourEyez2,1,MostaPi
SuperSportTV,1,MostaPi
IamBrightSA,1,MostaPi
Thom_Hartmann,1,MostaPi
aarondee_,1,MostaPi
MrVanRiebeek,1,MostaPi
Spiwo,1,MostaPi
VusiSambo,1,MostaPi
son_of_blaq,1,MostaPi
TheGlobe_404,1,MostaPi
Royceda59,1,MostaPi
KollegeKidd,1,MostaPi
AmberCorrine_,1,MostaPi
Fred08oficial,1,MostaPi
nedalai,1,MostaPi
DanBurkholder1,1,MostaPi
abieyuwaxo,1,MostaPi
Nekisha_Taneil,1,MostaPi
MichaelEDyson,1,MostaPi
FundiraWilbert,1,MostaPi
JohnnTawanda,1,MostaPi
thisisrory,1,MostaPi
Robynecat,1,MostaPi
Sucesspictures,1,MostaPi
heirwavemusic,1,MostaPi
chatlas,1,MostaPi
ofentsefentse16,1,MostaPi
EmperorMthaezar,1,MostaPi
somizi,1,MostaPi
gdfactoryclips,1,MostaPi
perlikspictures,1,MostaPi
kalopanoramic,1,MostaPi
Forever_FiFi,1,MostaPi
_MissKay22,1,MostaPi
BarackObama,1,MostaPi
telesurenglish,1,MostaPi
DDR_TheGod,1,MostaPi
paki_morakabi,1,MostaPi
Plus500,1,MostaPi
rcandy16,1,MostaPi
EFFward34,1,MostaPi
supranomics,1,MostaPi
OG245,1,MostaPi
kahri1k,1,MostaPi
KamasiW,1,MostaPi
trvisXX,1,MostaPi
Jasmyne,1,MostaPi
JudgementDay89,1,MostaPi
IHATETROLLS4,1,MostaPi
MrPartyStarter,1,MostaPi
sarcasm_onIy,1,MostaPi
mynameswalt,1,MostaPi
Preshy_Presh,1,MostaPi
KBabuile,1,MostaPi
kellzbogile,1,MostaPi
jaybuchanan_,1,MostaPi
The_SummerMan,1,MostaPi
EFF_FS,1,MostaPi
letoyamakhene,1,MostaPi
_linisa,1,MostaPi
BuffaloBills,1,MostaPi
Sunkist_lso,1,MostaPi
PrettyboiiDB_9,1,MostaPi
BET,1,MostaPi
djarchjnr,1,MostaPi
dleezy,1,MostaPi
ZaneGalaxy,1,MostaPi
JacobyT_08,1,MostaPi
maxxyfire,1,MostaPi
a40degreeday,1,MostaPi
latimes,1,MostaPi
KxngLefa,1,MostaPi
zakareeee,1,MostaPi
RIAA_AWARDS,1,MostaPi
SnowForecast,1,MostaPi
MahlodiJR,1,MostaPi
SamelysLopez,1,MostaPi
evboogie,1,MostaPi
HoldingOn2Stars,1,MostaPi
dailymaverick,1,MostaPi
ryangrim,1,MostaPi
BrezhMalaba,1,MostaPi
LetsWeeb,1,MostaPi
andy_murray,1,MostaPi
_Yelwa,1,MostaPi
KETSO_4LIFE,1,MostaPi
MAL___,1,MostaPi
HaHaDavis,1,MostaPi
aireyys,1,MostaPi
ladygaga,1,MostaPi
Lukha07582910,1,MostaPi
neezylove02,1,MostaPi
lion_queeen,1,MostaPi
buhle84,1,MostaPi
khumbanyiwa,1,MostaPi
PurpleTrees4,1,MostaPi
UBSf1,1,MostaPi
ImcocoMash,1,MostaPi
DdntleGP,1,MostaPi
bohnes,1,MostaPi
CWakeni,1,MostaPi
Dr2NisreenAlwan,1,MostaPi
DaniArgTG,1,MostaPi
RollingStone,1,MostaPi
zzxang86,1,MostaPi
iamdryx,1,MostaPi
lebogangmokubel,1,MostaPi
DeBruyneKev,1,MostaPi
IamLeeCore,1,MostaPi
therealdcf1,1,MostaPi
Fellaini,1,MostaPi
FGMR,1,MostaPi
16Aint,1,MostaPi
KillerMike,1,MostaPi
AndersonPaak,1,MostaPi
McKinsey,1,MostaPi
IssaRae,1,MostaPi
NAkufoAddo,1,MostaPi
ShadiL_,1,MostaPi
Vinnie_Crocker_,1,MostaPi
thehill,1,MostaPi
KikiLester,1,MostaPi
EighthOfAMile_,1,MostaPi
Siddhodltha,1,MostaPi
Theo_Leso,1,MostaPi
LamandaMB,1,MostaPi
DrMkhize4,1,MostaPi
jaygwuapo,1,MostaPi
balleralert,1,MostaPi
J_Orshy,1,MostaPi
pcfmls,1,MostaPi
PrezShu,1,MostaPi
fentybeauty,1,MostaPi
elonmusk,1,MostaPi
NandosSA,1,MostaPi
KasiMobileSA,1,MostaPi
rodimusprime,1,MostaPi
BennyBsf,1,MostaPi
SpheDludla,1,MostaPi
TreasureLearn,1,MostaPi
nomvelo_c,1,MostaPi
GogoNtaba,1,MostaPi
PatriciaDeLille,1,MostaPi
SpaceAgePimpCie,1,MostaPi
Calvin41570086,1,MostaPi
tedlieu,1,MostaPi
WINESSN0B,1,MostaPi
CC_Sabathia,1,MostaPi
ERalethole,1,MostaPi
HezMureithi,1,MostaPi
ROCAHOV,1,MostaPi
GiftMafemani,1,MostaPi
GhalebCachalia,1,MostaPi
samstaydipped,1,MostaPi
scale_banana,1,MostaPi
MYANC,1,MostaPi
__Ilda,1,MostaPi
GarethCliff,1,MostaPi
_Mike__V,1,MostaPi
netanyahu,1,MostaPi
RudyHavenstein,1,MostaPi
EvangelistNeo_M,1,MostaPi
MrKhetis,1,MostaPi
Chriseldalewis,1,MostaPi
MkhuluMathanyel,1,MostaPi
mctominay10,1,MostaPi
igl005,1,MostaPi
leizenomis,1,MostaPi
darrynvdwalt,1,MostaPi
KamalaHarris,1,MostaPi
SiyaKolisi_Bear,1,MostaPi
coopuk,1,MostaPi
ajplus,1,MostaPi
CBSThisMorning,1,MostaPi
WHOAFRO,1,MostaPi
kamo_mabele,1,MostaPi
SheldonMorais,1,MostaPi
rogerramos2355,1,MostaPi
Mashstartup,1,MostaPi
MohahlaulaA,1,MostaPi
ssharim,1,MostaPi
TheMisterMarcus,1,MostaPi
Zamantsel,1,MostaPi
TheWeirdHistory,1,MostaPi
PushaThanos_,1,MostaPi
melaka_mk,1,MostaPi
NYDailyNews,1,MostaPi
LindiweSisuluSA,1,MostaPi
ConCaracal,1,MostaPi
Powerfm987,1,MostaPi
JAYBUMAOM,1,MostaPi
NajiChill,1,MostaPi
taylorlynnrena,1,MostaPi
CNN,1,MostaPi
AbdelBeheri,1,MostaPi
MaBhekzon,1,MostaPi
LukeShaw23,1,MostaPi
hrw,1,MostaPi
ladyneline_lady,1,MostaPi
KamvelihleGoba,1,MostaPi
jozi117,1,MostaPi
NessaVeagle,1,MostaPi
DopeItsDawson,1,MostaPi
HoopMixOnly,1,MostaPi
SirLetshela,1,MostaPi
Yooooungblood,1,MostaPi
IsoscelesTHEMc,1,MostaPi
slxmwu,1,MostaPi
bozzie_t,1,MostaPi
benny81blanco,1,MostaPi
_SaturnReturn,1,MostaPi
Tsogang3,1,MostaPi
MommaUnfiltered,1,MostaPi
BoiketloPienaar,1,MostaPi
Siseko_Soga,1,MostaPi
BoldyJames,1,MostaPi
WebsterHall,1,MostaPi
Fanki_da_dj,1,MostaPi
Nikki_Coetzee,1,MostaPi
NorthmanTrader,1,MostaPi
Mzansi_Chicken,1,MostaPi
NordStream2,1,MostaPi
MxolisiBob,1,MostaPi
_PointAfrica,1,MostaPi
ochocinco,1,MostaPi
DavidAdekunle72,1,MostaPi
lebohang___,1,MostaPi
jsteenhuisen,1,MostaPi
ellamai,1,MostaPi
_SJPeace_,1,MostaPi
francis_ngannou,1,MostaPi
obj,1,MostaPi
mikeydzu28,1,MostaPi
billboard,1,MostaPi
JoyAnnReid,1,MostaPi
cosmicmarni,1,MostaPi
Ibra_official,1,MostaPi
sherwiebp,1,MostaPi
jsimstwo3,1,MostaPi
africa1_bantu,1,MostaPi
bopinion,1,MostaPi
Mr_Mawela,1,MostaPi
NajIsLike,1,MostaPi
TshidiBaby_,1,MostaPi
SARGEE_,1,MostaPi
ASAPferg,1,MostaPi
RelCarter,1,MostaPi
Michaelmike211,1,MostaPi
TammyPetersen87,1,MostaPi
JesseLingard,1,MostaPi
nulinnovations,1,MostaPi
NelsonMandela,1,MostaPi
tiaragotti,1,MostaPi
nobunoskii,1,MostaPi
TheAthleticUK,1,MostaPi
myEzayLife,1,MostaPi
axelwitsel28,1,MostaPi
MolemoMaarohany,1,MostaPi
EmbassyofRussia,1,MostaPi
vell_vet,1,MostaPi
RonaldLamola,1,MostaPi
blamethelabel,1,MostaPi
queenazsa,1,MostaPi
bafana_khoza,1,MostaPi
REFORM,1,MostaPi
unpopular_kiid,1,MostaPi
MTshwete,1,MostaPi
GeoffMakhubo,1,MostaPi
BassieKayy,1,MostaPi
Xhosa_Goddess,1,MostaPi
XaviXrack,1,MostaPi
_Suave1,1,MostaPi
depressicaxo,1,MostaPi
BuzzFeed,1,MostaPi
radio786online,1,MostaPi
GlblCtzn,1,MostaPi
DreSongzz,1,MostaPi
sciencewithtyus,1,MostaPi
Darealseanmoney,1,MostaPi
UNHumanRights,1,MostaPi
SeshegoR,1,MostaPi
olofzonmarcus,1,MostaPi
Snrdo,1,MostaPi
rafaelshimunov,1,MostaPi
defjam,1,MostaPi
PearlPillay,1,MostaPi
Sizwe81798035,1,MostaPi
thulo_ls,1,MostaPi
Letsosa_M,1,MostaPi
IAmSteveHarvey,1,MostaPi
deephakisi,1,MostaPi
ihateteena,1,MostaPi
mbulelosid,1,MostaPi
theappeal,1,MostaPi
MorakeResearch,1,MostaPi
ESPNFC,1,MostaPi
I_am_BeeGee,1,MostaPi
JEverton34,1,MostaPi
nuch_mothepu,1,MostaPi
GovKemp,1,MostaPi
SkyAlpha_HD,1,MostaPi
Mantehunadi,1,MostaPi
irenesbattle,1,MostaPi
Kazeem,1,MostaPi
FournosBakery,1,MostaPi
AnderHerrera,1,MostaPi
CallMe_LT,1,MostaPi
zozitunzi,1,MostaPi
SecPompeo,1,MostaPi
MzwaneleManyi,1,MostaPi
OBIORAOFFICIAL,1,MostaPi
PJikelo,1,MostaPi
Nabil_Baba012,1,MostaPi
ThibosAfrika,1,MostaPi
Bosula_12,1,MostaPi
Channel24,1,MostaPi
KAYGEEKIDD,1,MostaPi
fatbellybella,1,MostaPi
uMaMoshoeshoe,1,MostaPi
iampatrickjr,1,MostaPi
trapbuddha2019,1,MostaPi
FCBarcelona,1,MostaPi
kerushun,1,MostaPi
BenBulljive,1,MostaPi
flyboiidotcom,1,MostaPi
Abhijeet_B7,1,MostaPi
WESTSIDEGUNN,1,MostaPi
mo_disa,1,MostaPi
miguelmarquez,1,MostaPi
bakang_ced,1,MostaPi
Alicia_Keffy,1,MostaPi
bniceloco,1,MostaPi
Forbes,1,MostaPi
floletoaba,1,MostaPi
MVPSimmonsSzn,1,MostaPi
stebuoahamojela,1,MostaPi
SnoopDogg,1,MostaPi
Independent,1,MostaPi
TheUndefeated,1,MostaPi
tina_mabala,1,MostaPi
Bludski,1,MostaPi
afneil,1,MostaPi
SiyaMtitshana,1,MostaPi
JanetJackson,1,MostaPi
joshuaneall,1,MostaPi
MpofanaZozo,1,MostaPi
Maltomash,1,MostaPi
tlholo1016,1,MostaPi
UChicagoMed,1,MostaPi
stacyherbert,1,MostaPi
fred_guttenberg,1,MostaPi
PhillyRepub90,1,MostaPi
AGirlfraan,1,MostaPi
Mixmag,1,MostaPi
DalotDiogo,1,MostaPi
RickRoss,1,MostaPi
ChairMidrand,1,MostaPi
BeefedUpStud,1,MostaPi
FahmidaMiller,1,MostaPi
timesofiraq,1,MostaPi
Jebba11,1,MostaPi
RTshivhase,1,MostaPi
Memphis,1,MostaPi
Scyas,1,MostaPi
zellieimani,1,MostaPi
Maphoza_Mims,1,MostaPi
SAS,1,MostaPi
billboardhiphop,1,MostaPi
YoGotti,1,MostaPi
jk_rowling,1,MostaPi
baymath,1,MostaPi
CityofJoburgZA,1,MostaPi
mayoroflasvegas,1,MostaPi
portiagumedesa,1,MostaPi
SissGugu,1,MostaPi
ASegals,1,MostaPi
MarkOosterveen,1,MostaPi
skychads,1,MostaPi
pizie_,1,MostaPi
letahmhlongo,1,MostaPi
fulungwana,1,MostaPi
Jamiatsa,1,MostaPi
wto,1,MostaPi
EkurhuleniE,1,MostaPi
thafilmaka,1,MostaPi
nowthisnews,1,MostaPi
TumeloTPmotlana,1,MostaPi
Neo_Matela,1,MostaPi
awbissaka,1,MostaPi
DavisGB1,1,MostaPi
FareShareUK,1,MostaPi
ANCCaucusCoJ,1,MostaPi
DDMabuza,1,MostaPi
AmandaRinquest,1,MostaPi
EFFWesternCape_,1,MostaPi
KhosiMalie,1,MostaPi
reBELLYus,1,MostaPi
Marcusmashilo,1,MostaPi
theGrio,1,MostaPi
shahlesonke,1,MostaPi
HotFreestyle,1,MostaPi
MailOnline,1,MostaPi
landisa24,1,MostaPi
Shamiso_,1,MostaPi
TheWorldOfFunny,1,MostaPi
VICEUK,1,MostaPi
RayMahlaka,1,MostaPi
Pali_Dwabz,1,MostaPi
NemanjaMatic,1,MostaPi
iamcardib,1,MostaPi
MaermanK,1,MostaPi
TheRapHouse_AS,1,MostaPi
DresaintIaurent,1,MostaPi
ThageKabelo,1,MostaPi
kennethwhalum,1,MostaPi
Kani_Rah,1,MostaPi
criticalhype,1,MostaPi
food24,1,MostaPi
LungiMkhize12,1,MostaPi
LittleMissFlint,1,MostaPi
eliistender10,1,MostaPi
thabolesholu,1,MostaPi
Rectitude20,1,MostaPi
KennedyFinance,1,MostaPi
LoudMouthedChic,1,MostaPi
Deiv101,1,MostaPi
HlebbyKe,1,MostaPi
frankchikane,1,MostaPi
BlackPythagoras,1,MostaPi
fezprec,1,MostaPi
FallonTonight,1,MostaPi
FrankiiPWright,1,MostaPi
m__monroe,1,MostaPi
MaliekBlade,1,MostaPi
Mcebo_F_Dlamini,1,MostaPi
cassie_lephema,1,MostaPi
brogodzilla,1,MostaPi
_fadzXO_,1,MostaPi
IsitRIL,1,MostaPi
MtwanaXabiso,1,MostaPi
nico_rosberg,1,MostaPi
Tinashe,1,MostaPi
CphaSpain,1,MostaPi
LibraByLemok,1,MostaPi
Thabiso_14M,1,MostaPi
allinchallenge,1,MostaPi
ltsTextures,1,MostaPi
ntsikimazwai,1,MostaPi
NickGrantmusic,1,MostaPi
E40,1,MostaPi
Algoriddim,1,MostaPi
sphiwe_goodwill,1,MostaPi
JacquesMaree73,1,MostaPi
johnlegend,1,MostaPi
Eskom_SA,1,MostaPi
Dispatch_DD,1,MostaPi
its_mrsvenus,1,MostaPi
RepRashida,1,MostaPi
African_Spring,1,MostaPi
ThabaKoena,1,MostaPi
Anele,1,MostaPi
Sne_Twinkie,1,MostaPi
_Hybreed_,1,MostaPi
aaandile,1,MostaPi
gringomirek,1,MostaPi
collensedibe,1,MostaPi
MoneyBaggYo,1,MostaPi
thehill,194,mrQuestionLinks
Reuters,178,mrQuestionLinks
SputnikInt,175,mrQuestionLinks
DailyMail,101,mrQuestionLinks
nypost,89,mrQuestionLinks
AlArabiya_Eng,84,mrQuestionLinks
Independent,83,mrQuestionLinks
RawStory,83,mrQuestionLinks
haaretzcom,76,mrQuestionLinks
timesofindia,69,mrQuestionLinks
XHNews,62,mrQuestionLinks
MailOnline,61,mrQuestionLinks
SkyNews,61,mrQuestionLinks
PressTV,57,mrQuestionLinks
RT_com,57,mrQuestionLinks
CBSNews,56,mrQuestionLinks
NewsHour,55,mrQuestionLinks
ABC,54,mrQuestionLinks
AFP,54,mrQuestionLinks
latimes,48,mrQuestionLinks
cnni,47,mrQuestionLinks
CNN,47,mrQuestionLinks
NBCNews,46,mrQuestionLinks
guardian,43,mrQuestionLinks
Ruptly,42,mrQuestionLinks
ABSCBNNews,39,mrQuestionLinks
TheArabSource,37,mrQuestionLinks
Newsweek,36,mrQuestionLinks
DailyMailUK,34,mrQuestionLinks
WashTimes,34,mrQuestionLinks
guardiannews,32,mrQuestionLinks
cnnphilippines,31,mrQuestionLinks
rtenews,31,mrQuestionLinks
washingtonpost,30,mrQuestionLinks
ReutersBiz,29,mrQuestionLinks
ANCALERTS,28,mrQuestionLinks
TheOnion,28,mrQuestionLinks
Slate,28,mrQuestionLinks
Telegraph,24,mrQuestionLinks
thedailybeast,24,mrQuestionLinks
AlisonKosik,23,mrQuestionLinks
AJEnglish,23,mrQuestionLinks
Forbes,23,mrQuestionLinks
France24_en,22,mrQuestionLinks
WSJ,21,mrQuestionLinks
Millie__Weaver,20,mrQuestionLinks
nytimes,20,mrQuestionLinks
YahooNews,19,mrQuestionLinks
MoscowTimes,19,mrQuestionLinks
VOANews,19,mrQuestionLinks
democracynow,18,mrQuestionLinks
TheEconomist,17,mrQuestionLinks
TIME,17,mrQuestionLinks
USATODAY,17,mrQuestionLinks
nytimesworld,16,mrQuestionLinks
ajplus,15,mrQuestionLinks
HuffPostPol,14,mrQuestionLinks
AP,13,mrQuestionLinks
Militarydotcom,13,mrQuestionLinks
winknews,13,mrQuestionLinks
chinaorgcn,12,mrQuestionLinks
HuffPostUK,12,mrQuestionLinks
BBCNews,12,mrQuestionLinks
BlackBerry,12,mrQuestionLinks
politico,11,mrQuestionLinks
ndn,11,mrQuestionLinks
thenation,11,mrQuestionLinks
thetimes,11,mrQuestionLinks
WHO,11,mrQuestionLinks
euronews,11,mrQuestionLinks
HuffPost,10,mrQuestionLinks
DeptofDefense,9,mrQuestionLinks
FRANCE24,9,mrQuestionLinks
realDonaldTrump,8,mrQuestionLinks
RusEmbUSA,8,mrQuestionLinks
LeeAnnMcAdoo,8,mrQuestionLinks
MilitaryTimes,8,mrQuestionLinks
NBCPolitics,7,mrQuestionLinks
CBP,7,mrQuestionLinks
Breaking911,7,mrQuestionLinks
SarahKSilverman,7,mrQuestionLinks
ReutersChina,7,mrQuestionLinks
TheBuffaloNews,7,mrQuestionLinks
TheRealNews,6,mrQuestionLinks
cnnbrk,6,mrQuestionLinks
ForcesNews,6,mrQuestionLinks
USArmy,6,mrQuestionLinks
VICE,6,mrQuestionLinks
SophieCo_RT,6,mrQuestionLinks
cspan,6,mrQuestionLinks
vicenews,6,mrQuestionLinks
kathrynschulz,5,mrQuestionLinks
NavyTimes,5,mrQuestionLinks
USNavy,5,mrQuestionLinks
NBC2,5,mrQuestionLinks
ForeignPolicy,5,mrQuestionLinks
TheNewsPress,5,mrQuestionLinks
BuzzFeed,4,mrQuestionLinks
usairforce,4,mrQuestionLinks
CBSEveningNews,4,mrQuestionLinks
IMFNews,4,mrQuestionLinks
MilitaryTimesOP,4,mrQuestionLinks
DHSCgovuk,4,mrQuestionLinks
zeldawilliams,4,mrQuestionLinks
NikkiSims,4,mrQuestionLinks
PMSimferopol,4,mrQuestionLinks
RonPaul,4,mrQuestionLinks
gadgetsnow,4,mrQuestionLinks
AirForceTimes,3,mrQuestionLinks
BreakingNews,3,mrQuestionLinks
TheJusticeDept,3,mrQuestionLinks
ArmyTimes,3,mrQuestionLinks
fema,3,mrQuestionLinks
coasttocoastam,3,mrQuestionLinks
RussianEmbassy,3,mrQuestionLinks
RTUKnews,3,mrQuestionLinks
JohnsHopkins,3,mrQuestionLinks
sharonstone,3,mrQuestionLinks
redfishstream,3,mrQuestionLinks
ChiefPentSpox,3,mrQuestionLinks
YouTube,3,mrQuestionLinks
ReutersUK,3,mrQuestionLinks
Fox4Now,3,mrQuestionLinks
ABC7SWFL,2,mrQuestionLinks
PaulaAbdul,2,mrQuestionLinks
YahooFinance,2,mrQuestionLinks
nickspicerTV,2,mrQuestionLinks
AnshelPfeffer,2,mrQuestionLinks
ladygaga,2,mrQuestionLinks
RT_America,2,mrQuestionLinks
USPacificFleet,2,mrQuestionLinks
FAIRImmigration,2,mrQuestionLinks
EPhilippePM,2,mrQuestionLinks
StateDept,2,mrQuestionLinks
RTSportNews,2,mrQuestionLinks
IsobelYeung,2,mrQuestionLinks
HIGH_TIMES_Mag,2,mrQuestionLinks
WhiteHouse,2,mrQuestionLinks
48FighterWing,2,mrQuestionLinks
RamyInocencio,2,mrQuestionLinks
TheHillOpinion,2,mrQuestionLinks
SkyNewsBreak,2,mrQuestionLinks
SpecialTactics_,2,mrQuestionLinks
netanyahu,2,mrQuestionLinks
CIA,2,mrQuestionLinks
SaraGirardNews,2,mrQuestionLinks
ReutersPolitics,2,mrQuestionLinks
US_EUCOM,2,mrQuestionLinks
DavidMuir,2,mrQuestionLinks
ICEgov,2,mrQuestionLinks
USNorthernCmd,2,mrQuestionLinks
ArianaGrande,2,mrQuestionLinks
DrTedros,2,mrQuestionLinks
davidicke,2,mrQuestionLinks
ReutersIran,2,mrQuestionLinks
HassanRouhani,2,mrQuestionLinks
Marinetimes,2,mrQuestionLinks
CBPAMO,2,mrQuestionLinks
DannyBoyle87,2,mrQuestionLinks
JaneMayerNYer,1,mrQuestionLinks
rafredarrows,1,mrQuestionLinks
MattHancock,1,mrQuestionLinks
ChrisMurphyCT,1,mrQuestionLinks
RoyalAirForce,1,mrQuestionLinks
MolaReports,1,mrQuestionLinks
NCNationalGuard,1,mrQuestionLinks
RusEmbSyria,1,mrQuestionLinks
BrunoBrussels,1,mrQuestionLinks
TODAYshow,1,mrQuestionLinks
erinogun,1,mrQuestionLinks
harperbulletin,1,mrQuestionLinks
mod_russia,1,mrQuestionLinks
MichaelRapaport,1,mrQuestionLinks
nowthisnews,1,mrQuestionLinks
JasonDRobins,1,mrQuestionLinks
defense_news,1,mrQuestionLinks
EnergyCommerce,1,mrQuestionLinks
Alyssa_Milano,1,mrQuestionLinks
mmfa,1,mrQuestionLinks
USCGPacificSW,1,mrQuestionLinks
Seb_Millard,1,mrQuestionLinks
USNationalGuard,1,mrQuestionLinks
TOIBusiness,1,mrQuestionLinks
USConGenErbil,1,mrQuestionLinks
FCC,1,mrQuestionLinks
KremlinRussia_E,1,mrQuestionLinks
GovNedLamont,1,mrQuestionLinks
PaulNuki,1,mrQuestionLinks
CBPArizona,1,mrQuestionLinks
RayaCapulong,1,mrQuestionLinks
SOJTFOIR,1,mrQuestionLinks
Pontifex,1,mrQuestionLinks
Ryanair,1,mrQuestionLinks
ManilaChan,1,mrQuestionLinks
Sikorsky,1,mrQuestionLinks
RodneyClaeys,1,mrQuestionLinks
latimesopinion,1,mrQuestionLinks
EtatMajorFR,1,mrQuestionLinks
hpschneider,1,mrQuestionLinks
MYAPLANET9,1,mrQuestionLinks
HHSGov,1,mrQuestionLinks
cntrentF24,1,mrQuestionLinks
AP_Europe,1,mrQuestionLinks
jasonotoolereal,1,mrQuestionLinks
rex_gatchalian,1,mrQuestionLinks
RonaldKlain,1,mrQuestionLinks
HouseCommerce,1,mrQuestionLinks
samberkhead,1,mrQuestionLinks
USCGAcademy,1,mrQuestionLinks
RuptlyVU,1,mrQuestionLinks
BillGates,1,mrQuestionLinks
Werbernard,1,mrQuestionLinks
NORADCommand,1,mrQuestionLinks
cspanradio,1,mrQuestionLinks
PhilMurphyNJ,1,mrQuestionLinks
AFPTokyo,1,mrQuestionLinks
EmmanuelMacron,1,mrQuestionLinks
qatarairways,1,mrQuestionLinks
1843mag,1,mrQuestionLinks
palewire,1,mrQuestionLinks
cspanwj,1,mrQuestionLinks
alanjpatricof,1,mrQuestionLinks
brendagoh_,1,mrQuestionLinks
lisashalett,1,mrQuestionLinks
US7thFleet,1,mrQuestionLinks
NoahShachtman,1,mrQuestionLinks
25thID,1,mrQuestionLinks
tripleramc,1,mrQuestionLinks
DelawareNG,1,mrQuestionLinks
SteveFDA,1,mrQuestionLinks
JPN_PMO,1,mrQuestionLinks
EleonoreVanel,1,mrQuestionLinks
CDCDirector,1,mrQuestionLinks
3rd_Infantry,1,mrQuestionLinks
France24_fr,1,mrQuestionLinks
RickSanchezTV,1,mrQuestionLinks
AFThunderbirds,1,mrQuestionLinks
PLinNATO,1,mrQuestionLinks
foreignoffice,1,mrQuestionLinks
newstephen,1,mrQuestionLinks
coalition,1,mrQuestionLinks
ChinaRealTime,1,mrQuestionLinks
coastguardph,1,mrQuestionLinks
USAbilAraby,1,mrQuestionLinks
kishineff,1,mrQuestionLinks
PlanetPonzi,1,mrQuestionLinks
ruthmaclean,1,mrQuestionLinks
CBPFlorida,1,mrQuestionLinks
ChemiShalev,1,mrQuestionLinks
federalreserve,1,mrQuestionLinks
DianeSwonk,1,mrQuestionLinks
PortableTVApp,1,mrQuestionLinks
Montefiorefarm,1,mrQuestionLinks
tamzinbooth,1,mrQuestionLinks
MattDevittWINK,1,mrQuestionLinks
CJTFOIR,1,mrQuestionLinks
DoD_USD_PR,1,mrQuestionLinks
Apple,1,mrQuestionLinks
ThomasFrey,1,mrQuestionLinks
AnnMaill,1,mrQuestionLinks
ChipotleTweets,1,mrQuestionLinks
Public_Citizen,1,mrQuestionLinks
APEntertainment,1,mrQuestionLinks
EddieGriffinCom,1,mrQuestionLinks
cmsaf18,1,mrQuestionLinks
MeganMyersNews,1,mrQuestionLinks
USForcesJapan,1,mrQuestionLinks
FBI,1,mrQuestionLinks
dcexaminer,1,mrQuestionLinks
Nike,1,mrQuestionLinks
WashTimesOpEd,1,mrQuestionLinks
JonWalshF24,1,mrQuestionLinks
rapportdujour,1,mrQuestionLinks
YukaF24,1,mrQuestionLinks
NYGovCuomo,1,mrQuestionLinks
Bw_Einsatz,1,mrQuestionLinks
USBPChiefMIP,1,mrQuestionLinks
narendramodi,1,mrQuestionLinks
MariaBelen_Fdez,1,mrQuestionLinks
BBCNWT,1,mrQuestionLinks
GovJVentura,1,mrQuestionLinks
